invoice_id,item_id,quantity
5532,1-60642-190-5,2
5533,1-4467-6096-0,1
5533,1-4545-6428-8,2
5533,1-82092-463-7,4
5533,0-667-81667-4,3
5533,1-59126-379-4,2
5533,1-965813-56-9,3
5533,0-239-93663-9,3
5533,1-158-30233-9,3
5533,1-164-11369-0,4
5534,1-118-05964-6,4
5534,1-66068-167-7,2
5534,0-86177-963-0,3
5534,1-67777-184-4,3
5534,0-289-91901-0,2
5534,1-278-82083-3,1
5534,1-56486-493-6,3
5534,0-257-20790-2,3
5535,1-4407-1966-7,4
5535,0-539-97347-5,3
5535,0-05-597353-1,3
5535,1-129-18864-7,4
5535,1-71447-910-2,1
5535,0-8216-5501-9,2
5535,1-5339-0165-1,2
5535,1-70408-579-9,1
5535,0-688-92085-3,3
5536,0-458-05510-7,2
5536,0-592-74293-8,3
5536,1-4457-9816-6,4
5536,1-933260-00-9,4
5536,1-69103-395-2,2
5536,0-667-81667-4,4
5536,0-02-947686-0,1
5537,1-4545-6428-8,1
5537,1-00-096050-1,4
5537,1-5220-1394-6,3
5537,0-248-44413-1,2
5538,1-01-376732-2,4
5538,0-257-20790-2,3
5538,0-9878492-7-1,4
5538,0-688-92085-3,2
5538,1-354-00803-0,3
5538,0-14-678009-4,4
5538,0-87173-237-8,4
5538,0-577-58554-1,3
5539,1-5437-3256-9,2
5539,1-184-45618-6,2
5539,0-668-16718-1,1
5539,1-160-77306-8,3
5539,0-8216-5501-9,4
5540,1-890677-17-5,1
5540,0-458-05510-7,1
5541,1-01-376732-2,4
5541,0-9878492-7-1,4
5542,0-02-947686-0,3
5542,1-00-166641-0,3
5542,0-668-16718-1,4
5542,1-75223-297-6,4
5542,1-160-77306-8,3
5542,1-884638-12-0,2
5543,1-207-93326-0,4
5543,1-4257-3976-8,1
5543,0-02-947686-0,3
5543,1-00-166641-0,4
5543,1-70408-579-9,1
5544,1-890677-17-5,3
5544,0-06-087973-4,4
5544,1-5437-3256-9,3
5544,1-229-04757-3,2
5544,0-7631-7289-8,3
5544,0-596-89331-0,3
5544,1-965813-56-9,3
5545,0-8189-0617-0,1
5545,1-56486-493-6,2
5545,1-59126-379-4,2
5545,1-59157-301-7,1
5546,0-577-58554-1,2
5546,0-302-41872-5,1
5547,0-86177-963-0,4
5547,1-5220-1394-6,1
5547,0-01-717479-1,2
5547,1-164-11369-0,2
5547,0-8216-5501-9,4
5548,1-5339-0165-1,2
5548,1-129-18864-7,2
5548,1-229-04757-3,4
5548,0-14-678009-4,2
5548,1-4545-6428-8,2
5549,1-884638-12-0,2
5549,1-60642-190-5,4
5550,1-4494-5955-2,4
5550,1-5220-1394-6,1
5550,1-354-00803-0,3
5550,0-493-95641-7,2
5550,0-86177-963-0,2
5550,1-67777-184-4,2
5551,1-227-05897-7,3
5551,1-83164-707-9,2
5551,0-257-20790-2,4
5551,0-688-92085-3,1
5551,1-67777-184-4,4
5551,1-965813-56-9,2
5551,0-476-73108-9,3
5552,1-933260-00-9,1
5552,1-4407-1966-7,3
5552,0-942663-19-5,4
5552,1-00-096050-1,2
5552,1-164-11369-0,1
5552,1-69103-395-2,4
5552,1-56486-493-6,3
5553,1-69103-395-2,1
5553,0-257-20790-2,3
5553,1-59126-379-4,3
5553,1-4407-1966-7,1
5553,0-8216-5501-9,1
5553,0-9514693-2-0,2
5553,0-14-678009-4,4
5554,1-4407-1966-7,2
5554,0-239-93663-9,4
5554,0-289-91901-0,2
5554,1-4494-5955-2,2
5554,1-04-310548-4,3
5554,0-02-947686-0,1
5554,0-05-597353-1,3
5554,1-01-376732-2,3
5554,0-87173-237-8,1
5555,0-16-871315-2,3
5555,1-69103-395-2,2
5555,0-06-087973-4,3
5555,0-7127-8604-X,4
5555,1-83164-707-9,4
5555,1-67482-003-8,1
5555,0-289-91901-0,2
5556,1-239-86834-0,3
5556,0-9878492-7-1,4
5556,1-69103-395-2,4
5556,0-87173-237-8,1
5556,1-222-32214-5,3
5556,1-67482-003-8,4
5556,1-66068-167-7,1
5557,0-18-258946-3,1
5557,0-232-08154-9,3
5557,0-9514693-2-0,3
5558,1-160-77306-8,2
5558,0-14-678009-4,2
5558,0-668-16718-1,3
5558,0-05-597353-1,2
5558,1-67777-184-4,1
5558,0-06-087973-4,4
5558,0-365-25576-9,1
5559,1-82092-463-7,3
5559,1-4545-6428-8,1
5559,1-933260-00-9,2
5559,1-4476-3417-9,1
5559,0-592-74293-8,1
5559,1-184-45618-6,4
5559,0-8189-0617-0,3
5559,0-88310-438-5,3
5559,1-890677-17-5,4
5560,0-05-597353-1,1
5560,1-01-376732-2,4
5560,1-4545-6428-8,1
5560,1-4083-0399-X,1
5560,1-65593-056-7,2
5560,1-71447-910-2,2
5561,0-469-21982-3,1
5561,0-539-97347-5,1
5561,1-239-86834-0,1
5561,1-129-18864-7,1
5561,0-688-92085-3,3
5561,0-493-95641-7,1
5561,1-884638-12-0,1
5561,1-64504-451-3,1
5561,1-158-30233-9,1
5562,0-8189-0617-0,2
5562,0-688-92085-3,2
5562,1-227-05897-7,1
5562,0-682-99878-8,3
5562,0-18-258946-3,2
5562,1-884638-12-0,3
5562,1-354-00803-0,4
5562,0-02-380423-8,4
5563,1-4494-5955-2,3
5563,0-942663-19-5,4
5563,0-539-97347-5,4
5563,1-239-86834-0,2
5563,1-75223-297-6,1
5563,0-05-597353-1,1
5563,0-7141-8546-9,3
5564,1-164-11369-0,2
5564,1-82092-463-7,1
5564,0-86177-963-0,2
5564,0-7127-8604-X,4
5564,0-87173-237-8,4
5564,1-965813-56-9,2
5564,0-289-91901-0,4
5565,1-69103-395-2,1
5565,0-06-087973-4,4
5565,0-8007-9637-3,3
5566,1-965813-56-9,1
5566,1-71447-910-2,4
5566,1-82092-463-7,3
5566,0-12-286448-4,4
5566,1-5220-1394-6,1
5566,1-933260-00-9,3
5566,0-7141-8546-9,1
5566,0-469-21982-3,4
5566,1-5437-3256-9,3
5567,0-592-74293-8,2
5567,1-5339-0165-1,4
5567,0-8216-5501-9,2
5567,1-69103-395-2,3
5567,1-4476-3417-9,1
5567,1-354-00803-0,2
5568,0-87173-237-8,2
5568,0-682-99878-8,2
5568,1-239-86834-0,3
5568,1-66068-167-7,3
5568,0-8189-0617-0,3
5568,1-160-77306-8,3
5569,1-278-82083-3,2
5569,0-87173-237-8,3
5569,1-118-05964-6,2
5570,1-4476-3417-9,1
5570,1-884638-12-0,4
5570,0-668-16718-1,2
5570,1-164-11369-0,4
5570,1-00-096050-1,4
5570,1-207-93326-0,2
5570,1-71447-910-2,2
5570,0-458-05510-7,2
5571,1-208-92581-4,2
5571,0-88310-438-5,4
5571,0-01-717479-1,2
5571,1-4494-5955-2,1
5571,1-222-32214-5,4
5571,0-682-99878-8,4
5572,0-12-286448-4,2
5572,0-383-11312-1,4
5572,0-351-94756-6,4
5573,1-75223-297-6,2
5573,1-129-18864-7,4
5573,0-311-52527-X,2
5573,1-69103-395-2,2
5573,0-383-11312-1,2
5573,0-667-81667-4,2
5573,1-118-05964-6,4
5573,1-164-11369-0,2
5574,1-04-310548-4,1
5574,0-01-717479-1,1
5574,0-667-81667-4,1
5574,1-66068-167-7,4
5574,1-00-166641-0,1
5574,1-208-92581-4,2
5574,1-227-05897-7,3
5575,0-239-93663-9,1
5575,1-4274-3175-2,1
5575,1-04-310548-4,1
5575,0-01-717479-1,1
5575,1-4257-3976-8,3
5575,0-476-73108-9,2
5575,1-4457-9816-6,3
5576,0-8216-5501-9,3
5576,0-16-871315-2,2
5576,0-688-92085-3,4
5576,1-83164-707-9,3
5576,1-84426-958-2,1
5576,1-66068-167-7,4
5576,1-320-98453-3,1
5576,1-00-096050-1,3
5576,1-884638-12-0,2
5577,1-229-04757-3,4
5577,0-458-05510-7,1
5578,0-476-73108-9,3
5578,0-86177-963-0,3
5579,1-5220-1394-6,1
5579,1-9751-8430-0,2
5579,1-118-05964-6,1
5580,1-9751-8430-0,3
5580,1-00-096050-1,1
5580,1-4407-1966-7,1
5580,1-59126-379-4,1
5580,1-890677-17-5,4
5581,1-229-04757-3,2
5581,1-107-39856-8,4
5581,1-164-11369-0,1
5581,0-8007-9637-3,3
5581,1-04-310548-4,1
5581,1-965813-56-9,4
5581,1-5220-1394-6,2
5581,1-4257-3976-8,3
5582,0-7141-8546-9,3
5582,0-682-99878-8,2
5582,0-592-74293-8,2
5582,0-351-94756-6,1
5583,1-320-98453-3,4
5583,1-4494-5955-2,3
5583,0-18-258946-3,4
5583,1-107-39856-8,4
5583,1-60642-190-5,3
5583,1-04-310548-4,1
5584,0-942663-19-5,1
5584,0-667-81667-4,3
5584,1-5437-3256-9,4
5584,0-493-95641-7,2
5585,1-69103-395-2,4
5585,1-5220-1394-6,1
5585,0-8007-9637-3,3
5586,0-18-258946-3,3
5586,0-16-871315-2,1
5586,0-01-717479-1,2
5586,0-447-44840-4,4
5586,0-8189-0617-0,3
5586,0-239-93663-9,4
5586,1-207-93326-0,3
5586,1-164-11369-0,2
5587,1-4476-3417-9,1
5587,1-278-82083-3,2
5587,1-4257-3976-8,4
5588,1-59157-301-7,4
5588,0-248-44413-1,4
5588,0-493-95641-7,2
5589,1-184-45618-6,1
5589,0-05-597353-1,4
5589,0-476-73108-9,4
5589,0-311-52527-X,2
5589,0-351-94756-6,4
5589,0-668-16718-1,3
5589,1-207-93326-0,4
5589,1-67777-184-4,2
5589,1-4494-5955-2,3
5590,1-118-05964-6,3
5590,0-16-871315-2,1
5590,1-4476-3417-9,1
5590,1-71447-910-2,2
5590,1-239-86834-0,2
5590,0-447-44840-4,3
5591,1-884638-12-0,4
5591,1-4467-6096-0,2
5591,1-67482-003-8,1
5591,0-239-93663-9,4
5592,0-7141-8546-9,2
5592,1-884638-12-0,4
5592,1-00-096050-1,4
5592,0-596-89331-0,4
5592,0-01-717479-1,3
5592,1-207-93326-0,4
5593,1-4257-3976-8,2
5593,0-311-52527-X,1
5593,1-107-39856-8,3
5593,0-239-93663-9,3
5593,0-596-89331-0,4
5593,0-232-08154-9,3
5594,0-06-087973-4,2
5594,1-222-32214-5,4
5594,0-539-97347-5,1
5594,1-66068-167-7,3
5594,0-458-05510-7,2
5594,0-86177-963-0,1
5594,0-289-91901-0,3
5594,1-75223-297-6,1
5594,0-688-92085-3,4
5595,1-933260-00-9,4
5595,0-9878492-7-1,3
5595,1-884638-12-0,2
5595,0-668-16718-1,1
5595,0-688-92085-3,3
5595,1-239-86834-0,4
5595,1-4083-0399-X,4
5595,0-539-97347-5,4
5595,0-8153-0450-1,1
5596,1-229-04757-3,2
5596,1-184-45618-6,4
5597,0-7631-7289-8,1
5597,1-278-82083-3,3
5598,1-4467-6096-0,2
5598,1-59157-301-7,4
5598,1-4274-3175-2,3
5598,0-667-81667-4,3
5598,0-489-42461-9,4
5598,1-320-98453-3,4
5599,1-107-39856-8,4
5599,1-4545-6428-8,4
5600,1-00-096050-1,2
5600,1-4494-5955-2,2
5600,0-7127-8604-X,3
5600,0-16-871315-2,2
5600,1-158-30233-9,1
5601,1-227-05897-7,3
5601,1-64504-451-3,2
5601,1-208-92581-4,3
5601,0-383-11312-1,4
5601,1-890677-17-5,1
5601,1-160-77306-8,2
5601,0-14-678009-4,1
5602,1-5220-1394-6,3
5602,1-4274-3175-2,2
5602,0-257-20790-2,2
5602,0-7631-7289-8,1
5602,0-596-89331-0,3
5602,0-8216-5501-9,4
5602,1-83164-707-9,2
5602,0-88310-438-5,4
5602,0-232-08154-9,3
5603,1-4494-5955-2,4
5603,0-289-91901-0,3
5603,1-56486-493-6,3
5603,0-458-05510-7,1
5604,0-351-94756-6,4
5604,1-4494-5955-2,2
5604,1-69103-395-2,4
5604,0-05-597353-1,2
5604,0-14-678009-4,3
5604,0-592-74293-8,2
5604,0-493-95641-7,3
5604,1-320-98453-3,2
5605,0-8189-0617-0,2
5605,0-02-947686-0,2
5605,1-56486-493-6,3
5606,1-84426-958-2,3
5606,0-248-44413-1,1
5606,0-18-258946-3,3
5607,1-129-18864-7,3
5607,1-60642-190-5,4
5608,1-70408-579-9,4
5608,1-00-096050-1,2
5608,0-302-41872-5,4
5608,0-86177-963-0,4
5608,0-14-678009-4,3
5609,0-688-92085-3,4
5609,0-06-087973-4,3
5609,0-289-91901-0,4
5609,1-207-93326-0,2
5610,0-239-93663-9,2
5610,1-160-77306-8,4
5610,0-86177-963-0,3
5610,1-71447-910-2,3
5610,1-75223-297-6,3
5610,1-59126-379-4,1
5610,0-383-11312-1,1
5611,0-06-087973-4,1
5611,0-239-93663-9,1
5611,0-232-08154-9,3
5611,0-8216-5501-9,1
5612,0-232-08154-9,4
5612,0-682-99878-8,1
5612,1-207-93326-0,4
5612,0-667-81667-4,1
5612,0-16-871315-2,2
5612,1-239-86834-0,1
5612,0-12-286448-4,2
5612,1-890677-17-5,3
5613,0-9878492-7-1,2
5613,1-83164-707-9,1
5613,1-164-11369-0,2
5613,1-69103-395-2,4
5614,0-688-92085-3,4
5614,1-04-310548-4,1
5614,0-682-99878-8,2
5614,0-05-597353-1,1
5615,0-8153-0450-1,3
5615,1-158-30233-9,1
5615,0-87173-237-8,2
5615,0-7141-8546-9,3
5615,1-965813-56-9,4
5616,1-4467-6096-0,2
5616,0-302-41872-5,2
5616,1-56486-493-6,4
5616,0-02-380423-8,1
5616,0-05-597353-1,2
5617,0-493-95641-7,3
5617,1-59157-301-7,4
5618,0-06-087973-4,4
5618,1-4545-6428-8,3
5618,1-64504-451-3,2
5619,0-7127-8604-X,2
5619,1-107-39856-8,4
5619,1-5437-3256-9,3
5619,0-9878492-7-1,4
5619,1-164-11369-0,2
5619,1-59157-301-7,1
5619,1-118-05964-6,1
5619,0-489-42461-9,2
5619,1-4476-3417-9,4
5620,1-71447-910-2,3
5620,0-232-08154-9,3
5620,1-5220-1394-6,4
5620,1-227-05897-7,2
5620,1-67482-003-8,2
5620,0-302-41872-5,3
5620,0-12-286448-4,4
5620,1-933260-00-9,1
5621,0-489-42461-9,1
5621,1-83164-707-9,1
5621,0-7631-7289-8,1
5621,1-4407-1966-7,4
5621,1-229-04757-3,2
5621,1-66068-167-7,3
5621,1-208-92581-4,4
5621,0-88310-438-5,1
5621,0-311-52527-X,2
5622,0-18-258946-3,2
5622,1-965813-56-9,3
5622,0-668-16718-1,1
5623,0-14-678009-4,2
5623,1-4083-0399-X,4
5623,1-59157-301-7,2
5623,1-04-310548-4,1
5623,0-289-91901-0,4
5623,1-4257-3976-8,2
5623,1-222-32214-5,2
5624,1-278-82083-3,1
5624,0-942663-19-5,2
5624,1-118-05964-6,4
5624,1-207-93326-0,3
5624,1-222-32214-5,1
5625,0-667-81667-4,1
5625,1-160-77306-8,2
5625,1-158-30233-9,3
5626,1-71447-910-2,2
5626,0-539-97347-5,3
5626,0-8216-5501-9,1
5626,0-02-380423-8,3
5626,1-5437-3256-9,2
5627,0-469-21982-3,1
5627,1-75223-297-6,1
5628,0-86177-963-0,4
5628,1-00-166641-0,1
5628,0-8189-0617-0,2
5628,0-667-81667-4,3
5628,1-83164-707-9,3
5628,1-237-95200-X,3
5629,1-59126-379-4,3
5629,0-311-52527-X,2
5629,0-16-871315-2,1
5630,1-4494-5955-2,4
5630,0-8153-0450-1,1
5630,1-5437-3256-9,4
5630,1-59157-301-7,2
5630,1-4545-6428-8,4
5630,0-351-94756-6,3
5630,1-59126-379-4,2
5631,1-164-11369-0,2
5631,1-59126-379-4,3
5631,1-5437-3256-9,4
5632,0-239-93663-9,1
5632,1-239-86834-0,3
5632,0-7141-8546-9,1
5633,1-82092-463-7,2
5633,0-539-97347-5,3
5634,1-65593-056-7,4
5634,1-4407-1966-7,3
5634,1-64504-451-3,1
5634,1-184-45618-6,2
5634,1-5339-0165-1,2
5634,0-8189-0617-0,3
5635,0-232-08154-9,1
5635,1-4467-6096-0,3
5635,1-01-376732-2,2
5635,0-88310-438-5,1
5635,0-87173-237-8,1
5635,0-7141-8546-9,3
5635,1-4274-3175-2,4
5636,0-383-11312-1,4
5636,1-227-05897-7,1
5636,0-682-99878-8,1
5636,0-302-41872-5,3
5636,1-67777-184-4,4
5637,1-66068-167-7,1
5637,0-682-99878-8,4
5637,1-69103-395-2,1
5637,1-70408-579-9,3
5637,0-942663-19-5,3
5637,1-01-376732-2,2
5637,1-9751-8430-0,1
5638,1-82092-463-7,1
5638,1-164-11369-0,1
5638,1-60642-190-5,3
5638,0-668-16718-1,2
5638,1-70408-579-9,3
5638,0-248-44413-1,3
5638,1-4083-0399-X,1
5639,1-01-376732-2,1
5639,1-00-166641-0,1
5639,1-83164-707-9,1
5639,1-965813-56-9,3
5639,1-4257-3976-8,4
5639,1-207-93326-0,1
5639,1-237-95200-X,2
5639,1-84426-958-2,3
5640,0-88310-438-5,4
5640,1-4467-6096-0,2
5640,1-933260-00-9,3
5640,0-248-44413-1,1
5640,0-8189-0617-0,4
5640,1-4545-6428-8,1
5641,0-667-81667-4,2
5641,1-4545-6428-8,1
5641,1-67482-003-8,1
5641,1-4274-3175-2,2
5641,0-7141-8546-9,2
5641,1-208-92581-4,4
5641,0-8216-5501-9,1
5641,0-668-16718-1,3
5642,0-86177-963-0,2
5642,0-02-947686-0,1
5642,0-311-52527-X,2
5642,0-469-21982-3,4
5642,1-227-05897-7,3
5642,0-539-97347-5,2
5642,1-229-04757-3,1
5642,1-184-45618-6,4
5643,1-70408-579-9,4
5643,0-489-42461-9,3
5643,1-4407-1966-7,3
5643,0-302-41872-5,1
5644,0-667-81667-4,4
5644,0-596-89331-0,1
5644,1-4457-9816-6,3
5644,0-87173-237-8,2
5644,1-278-82083-3,4
5644,0-458-05510-7,1
5644,0-365-25576-9,3
5644,1-164-11369-0,2
5645,0-667-81667-4,4
5645,1-84426-958-2,2
5645,0-9514693-2-0,4
5645,1-4257-3976-8,4
5645,1-5437-3256-9,3
5645,1-118-05964-6,3
5646,1-70408-579-9,2
5646,0-9878492-7-1,3
5646,0-05-597353-1,3
5646,1-207-93326-0,1
5646,0-596-89331-0,4
5646,1-4457-9816-6,3
5646,0-302-41872-5,3
5646,0-8153-0450-1,3
5647,1-64504-451-3,2
5647,1-9751-8430-0,2
5647,0-596-89331-0,4
5647,0-88310-438-5,4
5647,0-351-94756-6,4
5647,0-668-16718-1,1
5647,0-7127-8604-X,4
5648,1-04-310548-4,1
5648,0-383-11312-1,4
5648,1-84426-958-2,4
5648,1-229-04757-3,3
5648,0-257-20790-2,2
5648,1-5437-3256-9,4
5648,0-9878492-7-1,4
5649,1-56486-493-6,4
5649,0-7127-8604-X,3
5649,1-4467-6096-0,4
5649,0-351-94756-6,1
5649,0-14-678009-4,2
5649,0-942663-19-5,1
5649,1-59157-301-7,3
5649,1-965813-56-9,1
5650,1-239-86834-0,1
5650,1-4407-1966-7,4
5650,0-447-44840-4,3
5650,0-476-73108-9,2
5650,1-4274-3175-2,2
5650,1-5339-0165-1,2
5650,0-592-74293-8,1
5650,0-458-05510-7,3
5651,1-5437-3256-9,3
5651,0-539-97347-5,4
5651,0-667-81667-4,4
5651,0-06-087973-4,2
5651,1-207-93326-0,4
5651,1-60642-190-5,1
5651,0-493-95641-7,3
5651,0-942663-19-5,1
5651,1-164-11369-0,2
5652,1-229-04757-3,2
5652,1-884638-12-0,3
5653,1-965813-56-9,1
5653,0-577-58554-1,2
5653,1-129-18864-7,2
5653,0-01-717479-1,1
5653,0-239-93663-9,4
5653,0-8189-0617-0,4
5654,0-383-11312-1,1
5654,1-890677-17-5,4
5654,0-458-05510-7,2
5654,1-75223-297-6,1
5654,0-01-717479-1,3
5654,0-688-92085-3,4
5654,0-7631-7289-8,3
5654,1-320-98453-3,4
5655,0-577-58554-1,3
5655,0-493-95641-7,3
5655,0-05-597353-1,1
5655,0-682-99878-8,2
5655,0-16-871315-2,3
5655,1-66068-167-7,2
5656,0-01-717479-1,2
5656,1-5339-0165-1,4
5656,1-164-11369-0,1
5656,1-4545-6428-8,4
5656,1-4467-6096-0,3
5657,0-668-16718-1,2
5657,1-4545-6428-8,3
5657,0-239-93663-9,4
5657,0-383-11312-1,4
5657,1-75223-297-6,4
5657,1-9751-8430-0,1
5657,1-222-32214-5,4
5658,1-208-92581-4,3
5658,1-65593-056-7,3
5658,0-12-286448-4,3
5659,0-12-286448-4,3
5659,0-688-92085-3,1
5659,0-8189-0617-0,1
5659,1-4457-9816-6,3
5659,1-278-82083-3,1
5659,1-933260-00-9,4
5659,0-02-380423-8,1
5659,1-4476-3417-9,4
5659,0-458-05510-7,1
5660,0-8189-0617-0,4
5660,1-4457-9816-6,3
5660,1-82092-463-7,3
5660,1-184-45618-6,2
5661,0-458-05510-7,1
5661,1-118-05964-6,2
5661,0-469-21982-3,1
5661,1-237-95200-X,2
5661,0-539-97347-5,3
5661,0-14-678009-4,2
5662,1-107-39856-8,2
5662,1-222-32214-5,4
5662,0-257-20790-2,4
5662,1-158-30233-9,3
5662,1-239-86834-0,4
5662,1-70408-579-9,1
5662,0-86177-963-0,1
5663,0-682-99878-8,2
5663,1-884638-12-0,3
5663,0-232-08154-9,4
5663,0-06-087973-4,3
5663,1-65593-056-7,4
5664,0-682-99878-8,1
5664,1-01-376732-2,2
5664,1-320-98453-3,1
5664,1-69103-395-2,3
5664,1-354-00803-0,3
5664,0-596-89331-0,3
5665,1-884638-12-0,2
5665,1-01-376732-2,3
5665,1-207-93326-0,4
5665,0-9514693-2-0,4
5665,1-4545-6428-8,2
5665,1-890677-17-5,1
5666,1-239-86834-0,3
5666,1-83164-707-9,4
5666,1-84426-958-2,3
5666,1-227-05897-7,4
5666,1-56486-493-6,1
5667,0-458-05510-7,1
5667,0-86177-963-0,4
5667,0-06-087973-4,3
5667,0-383-11312-1,3
5667,0-688-92085-3,4
5667,0-7141-8546-9,1
5668,1-184-45618-6,4
5668,1-118-05964-6,2
5668,1-9751-8430-0,1
5668,0-592-74293-8,4
5668,0-8007-9637-3,3
5669,0-239-93663-9,2
5669,0-9514693-2-0,4
5669,0-942663-19-5,2
5669,1-01-376732-2,4
5669,1-160-77306-8,1
5670,0-667-81667-4,4
5670,1-208-92581-4,3
5670,1-965813-56-9,3
5671,0-383-11312-1,4
5671,1-00-166641-0,1
5671,1-227-05897-7,1
5671,1-278-82083-3,3
5672,1-9751-8430-0,2
5672,0-232-08154-9,2
5672,1-5339-0165-1,2
5672,0-493-95641-7,4
5672,1-4545-6428-8,2
5672,0-447-44840-4,4
5672,0-667-81667-4,3
5672,1-160-77306-8,2
5672,1-354-00803-0,1
5673,1-66068-167-7,3
5673,1-5339-0165-1,3
5673,1-71447-910-2,4
5673,0-14-678009-4,4
5673,0-18-258946-3,3
5673,1-64504-451-3,3
5674,1-69103-395-2,4
5674,1-5339-0165-1,2
5674,1-5437-3256-9,1
5674,0-14-678009-4,4
5674,1-4407-1966-7,2
5674,1-71447-910-2,4
5675,1-9751-8430-0,1
5675,1-933260-00-9,1
5675,0-248-44413-1,2
5675,1-04-310548-4,4
5675,0-88310-438-5,3
5675,1-965813-56-9,1
5675,0-942663-19-5,3
5675,0-06-087973-4,4
5675,1-239-86834-0,1
5676,1-04-310548-4,4
5676,1-118-05964-6,1
5676,1-4274-3175-2,1
5676,1-5339-0165-1,4
5676,1-59126-379-4,1
5677,0-289-91901-0,1
5677,0-8216-5501-9,4
5677,0-02-380423-8,3
5677,1-5220-1394-6,1
5677,1-278-82083-3,2
5677,0-539-97347-5,4
5678,1-01-376732-2,1
5678,0-257-20790-2,4
5678,0-577-58554-1,4
5678,1-04-310548-4,2
5678,1-70408-579-9,1
5678,0-9514693-2-0,2
5678,1-164-11369-0,1
5678,1-4407-1966-7,2
5679,1-890677-17-5,2
5679,0-239-93663-9,2
5680,1-4407-1966-7,1
5680,1-4457-9816-6,2
5680,0-12-286448-4,2
5680,0-7127-8604-X,4
5680,1-66068-167-7,3
5680,1-4083-0399-X,1
5681,0-8216-5501-9,4
5681,1-278-82083-3,4
5681,0-8153-0450-1,2
5681,0-577-58554-1,2
5681,1-4274-3175-2,2
5681,1-354-00803-0,3
5681,1-69103-395-2,2
5681,1-229-04757-3,2
5681,0-257-20790-2,2
5682,0-289-91901-0,4
5682,1-208-92581-4,4
5682,0-7127-8604-X,2
5682,0-592-74293-8,2
5682,0-942663-19-5,2
5682,1-71447-910-2,4
5682,1-965813-56-9,2
5682,0-311-52527-X,4
5683,1-60642-190-5,3
5683,1-64504-451-3,3
5683,0-86177-963-0,1
5683,1-884638-12-0,3
5683,0-539-97347-5,2
5683,0-592-74293-8,1
5683,1-00-166641-0,3
5683,1-965813-56-9,2
5684,1-59157-301-7,1
5684,0-06-087973-4,1
5684,1-4467-6096-0,3
5684,0-7141-8546-9,2
5684,1-4083-0399-X,3
5684,1-160-77306-8,2
5684,0-489-42461-9,1
5684,0-8007-9637-3,3
5685,0-02-380423-8,3
5685,1-4083-0399-X,3
5685,1-354-00803-0,1
5685,0-86177-963-0,1
5686,0-596-89331-0,4
5686,1-04-310548-4,4
5686,1-71447-910-2,4
5686,1-107-39856-8,2
5686,1-5339-0165-1,2
5686,1-4407-1966-7,3
5686,1-59157-301-7,2
5686,0-9878492-7-1,4
5687,0-06-087973-4,2
5687,0-493-95641-7,2
5687,1-965813-56-9,4
5687,1-71447-910-2,4
5687,0-458-05510-7,4
5687,0-8216-5501-9,2
5687,1-4257-3976-8,3
5687,1-278-82083-3,3
5687,1-82092-463-7,3
5688,1-4476-3417-9,4
5688,0-257-20790-2,2
5688,0-8216-5501-9,4
5688,0-88310-438-5,2
5688,0-539-97347-5,3
5689,0-02-380423-8,3
5689,0-302-41872-5,1
5689,1-00-096050-1,1
5689,1-4467-6096-0,3
5690,1-4407-1966-7,4
5690,0-942663-19-5,4
5690,1-60642-190-5,4
5690,0-232-08154-9,1
5690,1-66068-167-7,4
5691,0-476-73108-9,2
5691,1-9751-8430-0,2
5692,0-06-087973-4,3
5692,0-239-93663-9,2
5692,1-4457-9816-6,4
5692,1-164-11369-0,1
5692,1-229-04757-3,3
5692,0-248-44413-1,2
5692,0-383-11312-1,4
5693,0-248-44413-1,1
5693,0-8153-0450-1,1
5693,0-02-380423-8,4
5693,1-4457-9816-6,1
5693,1-239-86834-0,4
5694,1-4407-1966-7,2
5694,1-67482-003-8,1
5694,1-965813-56-9,4
5694,1-890677-17-5,3
5694,1-4467-6096-0,1
5694,0-289-91901-0,1
5695,0-8153-0450-1,3
5695,0-257-20790-2,1
5695,1-4083-0399-X,3
5695,0-476-73108-9,2
5695,1-158-30233-9,1
5695,1-965813-56-9,4
5695,1-278-82083-3,3
5695,0-592-74293-8,2
5696,0-688-92085-3,4
5696,1-4407-1966-7,4
5697,1-884638-12-0,4
5697,1-237-95200-X,3
5697,0-942663-19-5,4
5697,0-688-92085-3,3
5697,0-592-74293-8,4
5697,1-4457-9816-6,4
5697,0-9514693-2-0,4
5697,0-16-871315-2,2
5697,1-65593-056-7,1
5698,0-383-11312-1,4
5698,1-884638-12-0,2
5698,1-59157-301-7,3
5698,1-66068-167-7,3
5698,0-88310-438-5,1
5698,1-4274-3175-2,2
5698,1-69103-395-2,2
5698,1-71447-910-2,3
5699,0-469-21982-3,2
5699,0-311-52527-X,3
5699,0-87173-237-8,2
5699,0-232-08154-9,1
5699,1-184-45618-6,2
5699,1-933260-00-9,1
5699,1-164-11369-0,1
5699,0-06-087973-4,3
5699,0-493-95641-7,2
5700,0-8153-0450-1,2
5700,1-64504-451-3,2
5700,0-01-717479-1,3
5700,0-688-92085-3,3
5700,1-59126-379-4,2
5700,0-8007-9637-3,2
5700,1-965813-56-9,2
5700,1-00-166641-0,3
5701,1-5437-3256-9,4
5701,1-4467-6096-0,3
5701,1-5220-1394-6,2
5701,1-965813-56-9,3
5702,1-278-82083-3,3
5702,0-688-92085-3,4
5702,1-59126-379-4,2
5702,0-493-95641-7,1
